1054019951 0 0 1225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1054020175 0 0 1226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1054089731 0 0 1226 0 0 0 0 0 118 0 0 0 0 0 0 0 0 0 0 0
1054176893 0 0 1244 0 0 0 0 0 118 0 0 0 0 0 0 0 0 0 0 0
1054265592 0 0 1244 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1054510453 0 0 1315 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1054511202 0 0 1317 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1055302346 0 0 1680 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1055302351 0 0 1683 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1055302602 0 0 1694 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1055557673 0 0 1773 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1055632029 0 0 1788 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1055716552 0 0 1790 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1055719638 0 0 1902 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1055729630 0 0 1911 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1055801612 0 0 1934 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1055924369 0 0 1960 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1056054575 0 0 2002 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1056059385 0 0 2005 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1056060368 0 0 2006 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1056071609 0 0 2232 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1056105180 0 0 2307 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1056250325 0 0 2332 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1056334959 0 0 2353 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1056342575 0 0 2360 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1056397891 0 0 2379 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1056421202 0 0 2483 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
1056496229 0 0 2484 0 0 0 0 0 862 0 0 0 0 0 0 0 0 0 0 0
