2011-03-20 292
2011-03-21 290
2011-03-22 290
2011-03-22 292
2011-03-23 292
2011-03-28 292
2011-03-29 292
2011-03-29 295
2011-03-30 295
2011-03-31 295
2011-04-01 295
2011-04-05 295
2011-04-06 295
2011-04-07 295
2011-04-08 295
2011-04-11 295
2011-04-11 296
2011-04-12 296
2011-04-13 296
2011-04-13 297
2011-04-14 297
2011-04-15 297
2011-04-18 297
2011-04-19 297
2011-04-19 299
2011-04-20 297
2011-04-21 297
2011-04-22 297
2011-04-27 299
2011-04-27 300
2011-04-28 297
2011-04-29 297
2011-04-30 404
2011-04-30 405
2011-05-01 297
2011-05-01 405
2011-05-01 406
2011-05-02 297
2011-05-02 406
2011-05-03 297
2011-05-04 297
2011-05-05 297
2011-05-05 300
2011-05-06 300
2011-05-06 406
2011-05-07 300
2011-05-07 406
2011-05-09 233
2011-05-10 300
2011-05-11 300
2011-05-12 300
2011-05-13 303
2011-05-13 406
2011-05-14 303
2011-05-15 300
2011-05-16 300
2011-05-16 406
2011-05-17 234
2011-05-19 300
2011-05-20 301
2011-05-22 300
2011-05-24 301
2011-05-24 407
2011-05-25 301
2011-05-27 256
2011-05-28 301
2011-05-29 301
2011-05-31 301
2011-06-01 234
2011-06-02 301
2011-06-05 150
2011-06-05 151
2011-06-07 150
2011-06-08 150
2011-06-09 150
2011-06-10 150
2011-06-10 301
2011-06-12 150
2011-06-13 234
2011-06-14 150
2011-06-14 234
2011-06-14 256
2011-06-16 399
2011-06-17 150
2011-06-17 399
2011-06-18 399
2011-06-20 233
2011-06-20 234
2011-06-24 150
2011-06-24 234
2011-06-25 232
2011-06-25 338
2011-06-29 232
2011-06-30 234
2011-07-01 235
2011-07-02 235
2011-07-03 235
2011-07-05 235
2011-07-06 235
2011-07-07 235
2011-07-08 235
2011-07-09 235
2011-07-10 235
2011-07-10 237
2011-07-11 237
2011-07-11 239
2011-07-11 240
2011-07-12 346
2011-07-13 345
2011-07-13 346
2011-07-15 346
2011-07-22 346
2011-07-25 346
2011-07-27 346
2011-07-28 346
2011-07-28 347
2011-08-02 346
2011-08-09 347
2011-08-17 349
2011-08-17 350
2011-08-18 347
2011-08-18 349
2011-08-25 347
2011-08-26 347
2011-09-01 347
2011-09-07 347
2011-09-12 347
2011-09-13 347
2011-09-13 349
2011-09-14 349
2011-09-15 349
2011-09-16 349
2011-09-16 350
2011-09-19 350
2011-09-19 399
2011-09-20 348
2011-09-20 350
2011-09-21 345
2011-09-21 348
2011-09-22 351
2011-09-23 353
2011-09-26 353
2011-09-27 353
2011-09-28 353
2011-09-29 353
2011-09-30 353
2011-10-01 353
2011-10-02 353
2011-10-03 353
2011-10-03 356
2011-10-04 356
2011-10-05 356
2011-10-07 356
2011-10-08 356
2011-10-09 356
2011-10-10 356
2011-10-13 356
2011-10-14 356
2011-10-17 356
2011-10-18 354
2011-10-18 356
2011-10-18 357
2011-10-19 359
2011-10-20 357
2011-10-20 359
2011-10-23 357
2011-10-24 357
2011-10-25 357
2011-10-26 357
2011-10-27 357
2011-10-28 357
2011-10-29 357
2011-10-31 357
2011-11-01 357
2011-11-02 357
2011-11-03 357
2011-11-04 357
2011-11-04 358
2011-11-07 358
2011-11-08 358
2011-11-09 358
2011-11-10 358
2011-11-11 358
2011-11-12 358
2011-11-14 358
2011-11-15 358
2011-11-15 359
2011-11-16 359
2011-11-18 359
2011-11-20 359
2011-11-21 359
2011-11-22 359
2011-11-23 359
2011-11-23 360
2011-11-24 359
2011-11-25 359
2011-11-25 360
2011-11-28 360
2011-11-29 360
2011-11-30 360
2011-12-01 360
2011-12-06 360
2011-12-07 360
2011-12-10 360
2011-12-12 361
2011-12-13 361
2011-12-14 361
2011-12-15 361
2011-12-16 361
2011-12-18 361
2011-12-19 361
2011-12-19 362
2011-12-20 362
2011-12-21 362
2011-12-22 362
2011-12-23 362
2011-12-25 363
2011-12-28 362
2011-12-30 362
2011-12-31 362
2012-01-02 362
2012-01-03 362
2012-01-06 362
2012-01-06 363
2012-01-06 375
2012-01-07 363
2012-01-10 363
2012-01-11 363
2012-01-12 363
2012-01-13 366
2012-01-16 363
2012-01-17 363
2012-01-18 363
2012-01-20 363
2012-01-21 363
2012-01-23 363
2012-01-24 363
2012-01-25 363
2012-01-25 364
2012-01-26 364
2012-01-29 364
2012-01-30 364
2012-01-31 364
2012-02-01 364
2012-02-02 364
2012-02-04 364
2012-02-04 420
2012-02-05 364
2012-02-05 365
2012-02-06 364
2012-02-07 364
2012-02-07 365
2012-02-08 365
2012-02-09 365
2012-02-13 366
2012-02-14 365
2012-02-14 366
2012-02-15 366
2012-02-16 366
2012-02-19 365
2012-02-21 365
2012-02-22 365
2012-02-23 365
2012-02-24 365
2012-02-24 366
2012-02-26 366
2012-02-28 366
2012-02-29 366
2012-03-07 366
2012-03-08 366
2012-03-09 368
2012-03-10 368
2012-03-13 368
2012-03-14 368
2012-03-15 368
2012-03-16 368
2012-03-16 369
2012-03-18 369
2012-03-19 369
2012-03-20 369
2012-03-21 369
2012-03-22 369
2012-03-23 369
2012-03-23 371
2012-03-24 366
2012-03-24 371
2012-03-24 376
2012-03-24 377
2012-03-25 371
2012-03-26 379
2012-03-27 371
2012-03-28 371
2012-03-28 375
2012-03-29 371
2012-03-29 373
2012-03-30 373
2012-03-31 373
2012-04-01 373
2012-04-02 373
2012-04-02 374
2012-04-02 375
2012-04-03 375
2012-04-04 375
2012-04-05 375
2012-04-06 375
2012-04-07 375
2012-04-08 376
2012-04-09 376
2012-04-10 376
2012-04-11 375
2012-04-11 376
2012-04-11 377
2012-04-12 377
2012-04-13 371
2012-04-13 377
2012-04-13 378
2012-04-17 377
2012-04-17 509
2012-04-18 377
2012-04-18 378
2012-04-19 378
2012-04-20 378
2012-04-21 378
2012-04-23 378
2012-04-24 378
2012-04-25 378
2012-04-26 378
2012-04-27 378
2012-04-28 378
2012-04-30 378
2012-05-02 378
2012-05-04 368
2012-05-04 378
2012-05-06 378
2012-05-09 378
2012-05-11 378
2012-05-13 378
2012-05-14 378
2012-05-14 379
2012-05-15 472
2012-05-16 391
2012-05-16 392
2012-05-17 392
2012-05-18 498
2012-05-19 393
2012-05-20 391
2012-05-20 393
2012-05-21 391
2012-05-22 391
2012-05-22 393
2012-05-23 391
2012-05-23 393
2012-05-24 391
2012-05-25 393
2012-05-31 393
2012-06-01 393
2012-06-02 393
2012-06-05 399
2012-06-07 399
2012-06-08 394
2012-06-11 393
2012-06-12 393
2012-06-13 393
2012-06-14 393
2012-06-15 393
2012-06-21 393
2012-06-26 393
2012-06-27 393
2012-06-29 393
2012-07-05 393
2012-07-09 393
2012-07-09 403
2012-07-10 403
2012-07-15 393
2012-07-15 395
2012-07-16 393
2012-07-18 393
2012-07-19 399
2012-07-21 393
2012-07-22 393
2012-07-23 395
2012-07-24 395
2012-07-25 395
2012-07-26 395
2012-07-27 395
2012-07-28 395
2012-07-31 395
2012-08-02 395
2012-08-03 395
2012-08-13 395
2012-08-21 395
2012-08-22 395
2012-08-24 395
2012-08-28 395
2012-08-29 395
2012-08-30 395
2012-08-31 395
2012-09-04 395
2012-09-05 395
2012-09-10 395
2012-09-11 395
2012-09-17 395
2012-09-19 395
2012-09-20 395
2012-09-21 395
2012-09-26 395
2012-09-28 395
2012-10-01 395
2012-10-03 395
2012-10-04 395
2012-10-05 395
2012-10-06 394
2012-10-10 394
2012-10-11 394
2012-10-16 394
2012-10-17 399
2012-10-22 394
2012-10-24 394
2012-10-25 394
2012-10-26 394
2012-10-28 399
2012-10-30 394
2012-10-31 394
2012-11-01 394
2012-11-02 394
2012-11-02 398
2012-11-03 398
2012-11-06 394
2012-11-07 394
2012-11-08 394
2012-11-11 394
2012-11-12 394
2012-11-13 394
2012-11-14 394
2012-11-15 394
2012-11-17 394
2012-11-19 394
2012-11-21 394
2012-11-22 394
2012-11-23 394
2012-11-25 394
2012-11-25 396
2012-11-27 394
2012-11-28 394
2012-11-28 396
2012-11-29 397
2012-11-30 397
2012-12-01 397
2012-12-02 397
2012-12-03 397
2012-12-10 399
2012-12-11 397
2012-12-12 397
2012-12-12 399
2012-12-14 397
2012-12-17 397
2012-12-20 397
2012-12-24 405
2012-12-26 498
2012-12-30 498
2013-01-02 498
2013-01-03 397
2013-01-09 397
2013-01-10 397
2013-01-11 397
2013-01-13 498
2013-01-14 397
2013-01-16 397
2013-01-17 397
2013-01-18 397
2013-01-19 397
2013-01-21 397
2013-01-23 397
2013-01-23 398
2013-01-24 398
2013-01-25 398
2013-01-28 397
2013-01-28 398
2013-01-29 398
2013-01-30 398
2013-01-31 398
2013-02-01 398
2013-02-03 398
2013-02-04 398
2013-02-05 398
2013-02-06 399
2013-02-07 398
2013-02-08 398
2013-02-09 398
2013-02-11 398
2013-02-12 398
2013-02-13 398
2013-02-14 398
2013-02-15 398
2013-02-17 498
2013-02-20 398
2013-02-21 398
2013-02-21 399
2013-02-22 398
2013-02-24 398
2013-02-25 398
2013-02-26 398
2013-02-26 399
2013-02-27 399
2013-02-28 399
2013-03-02 399
2013-03-04 399
2013-03-05 399
2013-03-06 399
2013-03-07 399
2013-03-08 399
2013-03-09 399
2013-03-11 399
2013-03-11 498
2013-03-12 399
2013-03-13 399
2013-03-14 399
2013-03-15 399
2013-03-16 399
2013-03-17 399
2013-03-19 399
2013-03-20 399
2013-03-21 399
2013-03-22 399
2013-03-25 399
2013-03-26 399
2013-03-27 399
2013-03-28 399
2013-04-02 399
2013-04-03 399
2013-04-04 399
2013-04-08 399
2013-04-09 399
2013-04-11 398
2013-04-11 399
2013-04-18 399
2013-04-19 399
2013-04-22 399
2013-04-23 399
2013-04-23 403
2013-04-24 399
2013-04-25 398
2013-04-26 399
2013-04-29 398
2013-04-30 398
2013-05-02 398
2013-05-03 398
2013-05-07 398
2013-05-07 498
2013-05-08 398
2013-05-08 399
2013-05-09 399
2013-05-09 498
2013-05-13 399
2013-05-14 399
2013-05-14 498
2013-05-15 399
2013-05-18 399
2013-05-22 399
2013-05-24 399
2013-05-25 498
2013-05-27 399
2013-05-28 399
2013-05-29 399
2013-05-30 399
2013-05-31 399
2013-06-04 399
2013-06-11 399
2013-06-12 399
2013-06-17 399
2013-06-18 399
2013-06-19 399
2013-06-20 399
2013-06-21 399
2013-06-24 399
2013-06-25 399
2013-06-26 399
2013-06-27 399
2013-06-28 399
2013-07-02 399
2013-07-03 399
2013-07-04 399
2013-07-05 399
2013-07-08 399
2013-07-09 399
2013-07-10 399
2013-07-11 399
2013-07-11 498
2013-07-12 399
2013-07-16 399
2013-07-17 399
2013-07-22 399
2013-07-23 399
2013-07-24 399
2013-07-25 399
2013-07-25 400
2013-07-28 400
2013-07-29 400
2013-08-05 400
2013-08-06 400
2013-08-07 400
2013-08-08 400
2013-08-12 400
2013-08-13 401
2013-08-16 400
2013-08-19 400
2013-08-19 401
2013-08-20 401
2013-08-21 401
2013-08-22 401
2013-08-26 401
2013-08-27 401
2013-08-28 402
2013-08-29 401
2013-08-29 402
2013-08-30 402
2013-09-03 402
2013-09-04 402
2013-09-17 402
2013-09-20 402
2013-09-21 402
2013-09-25 402
2013-09-26 402
2013-09-27 402
2013-09-30 402
2013-10-01 402
2013-10-02 402
2013-10-03 402
2013-10-04 402
2013-10-07 402
2013-10-08 402
2013-10-09 403
2013-10-11 403
2013-10-14 498
2013-10-25 403
2013-10-28 403
2013-10-29 503
2013-10-30 404
2013-10-31 404
2013-11-05 404
2013-11-06 404
2013-11-07 404
2013-11-08 404
2013-11-08 405
2013-11-08 503
2013-11-11 404
2013-11-12 404
2013-11-13 404
2013-11-14 404
2013-11-18 404
2013-11-19 404
2013-11-20 404
2013-11-20 503
2013-11-21 404
2013-11-25 404
2013-11-26 404
2013-11-28 404
2013-11-29 404
2013-11-30 405
2013-12-02 404
2013-12-03 404
2013-12-03 405
2013-12-04 405
2013-12-05 405
2013-12-05 503
2013-12-06 405
2013-12-06 498
2013-12-08 405
2013-12-09 405
2013-12-09 498
2013-12-10 405
2013-12-11 405
2013-12-12 405
2013-12-13 405
2013-12-17 405
2013-12-19 405
2013-12-20 405
2013-12-22 405
2013-12-22 413
2013-12-23 405
2013-12-25 405
2013-12-25 413
2014-01-08 405
2014-01-09 405
2014-01-10 405
2014-01-13 405
2014-01-14 405
2014-01-15 405
2014-01-16 405
2014-01-16 503
2014-01-17 405
2014-01-20 405
2014-01-22 405
2014-01-22 498
2014-01-23 503
2014-01-24 405
2014-01-25 405
2014-01-28 405
2014-01-29 405
2014-01-30 405
2014-01-31 405
2014-02-03 405
2014-02-03 503
2014-02-04 405
2014-02-05 405
2014-02-07 405
2014-02-08 503
2014-02-10 404
2014-02-10 405
2014-02-11 404
2014-02-12 404
2014-02-13 404
2014-02-17 404
2014-02-17 406
2014-02-18 406
2014-02-19 406
2014-02-20 406
2014-02-20 407
2014-02-21 407
2014-02-22 408
2014-02-23 408
2014-02-23 410
2014-02-24 411
2014-02-25 411
2014-02-25 412
2014-02-26 413
2014-02-27 412
2014-02-28 412
2014-02-28 413
2014-03-03 412
2014-03-03 413
2014-03-04 413
2014-03-05 413
2014-03-06 413
2014-03-06 507
2014-03-07 413
2014-03-10 413
2014-03-11 413
2014-03-11 507
2014-03-13 413
2014-03-13 415
2014-03-14 413
2014-03-14 415
2014-03-15 413
2014-03-15 498
2014-03-16 498
2014-03-17 413
2014-03-17 498
2014-03-18 413
2014-03-19 413
2014-03-20 413
2014-03-21 413
2014-03-21 415
2014-03-22 415
2014-03-24 415
2014-03-25 415
2014-03-26 415
2014-03-26 498
2014-03-27 415
2014-03-27 498
2014-03-28 416
2014-03-28 417
2014-03-28 498
2014-03-29 417
2014-03-30 417
2014-03-31 418
2014-03-31 419
2014-04-01 419
2014-04-02 419
2014-04-03 419
2014-04-03 420
2014-04-04 420
2014-04-04 498
2014-04-04 504
2014-04-04 505
2014-04-04 506
2014-04-06 420
2014-04-07 420
2014-04-07 428
2014-04-08 420
2014-04-09 420
2014-04-09 503
2014-04-10 420
2014-04-11 420
2014-04-12 420
2014-04-13 420
2014-04-13 498
2014-04-13 503
2014-04-14 420
2014-04-15 420
2014-04-16 420
2014-04-17 420
2014-04-18 420
2014-04-21 498
2014-04-22 420
2014-04-23 420
2014-04-24 420
2014-04-24 421
2014-04-24 426
2014-04-24 488
2014-04-24 489
2014-04-28 426
2014-04-29 426
2014-04-29 503
2014-04-30 426
2014-04-30 427
2014-05-02 427
2014-05-05 427
2014-05-06 427
2014-05-07 427
2014-05-07 498
2014-05-08 427
2014-05-09 427
2014-05-09 509
2014-05-10 427
2014-05-12 427
2014-05-12 498
2014-05-12 503
2014-05-12 509
2014-05-12 533
2014-05-13 427
2014-05-14 427
2014-05-15 427
2014-05-18 427
2014-05-19 427
2014-05-19 428
2014-05-20 428
2014-05-21 428
2014-05-22 428
2014-05-22 429
2014-05-22 498
2014-05-23 428
2014-05-23 429
2014-05-26 429
2014-05-26 430
2014-05-28 430
2014-05-31 428
2014-06-04 430
2014-06-05 430
2014-06-06 430
2014-06-06 495
2014-06-07 430
2014-06-09 430
2014-06-09 498
2014-06-10 430
2014-06-10 431
2014-06-10 503
2014-06-11 431
2014-06-12 431
2014-06-16 431
2014-06-16 489
2014-06-17 431
2014-06-17 507
2014-06-18 431
2014-06-19 431
2014-06-19 432
2014-06-20 432
2014-06-20 433
2014-06-20 486
2014-06-21 486
2014-06-23 486
2014-06-23 489
2014-06-24 489
2014-06-24 495
2014-06-25 489
2014-06-26 489
2014-06-27 489
2014-06-28 498
2014-06-29 498
2014-06-30 489
2014-07-01 491
2014-07-02 491
2014-07-02 493
2014-07-04 493
2014-07-05 493
2014-07-07 493
2014-07-08 493
2014-07-09 493
2014-07-10 493
2014-07-10 494
2014-07-11 494
2014-07-12 503
2014-07-14 494
2014-07-16 494
2014-07-17 503
2014-07-18 494
2014-07-21 494
2014-07-21 495
2014-07-21 498
2014-07-22 495
2014-07-23 495
2014-07-25 495
2014-07-25 496
2014-07-25 497
2014-07-25 503
2014-07-27 498
2014-07-28 497
2014-07-28 498
2014-07-29 498
2014-07-31 503
2014-08-01 498
2014-08-04 498
2014-08-05 498
2014-08-06 498
2014-08-07 498
2014-08-07 507
2014-08-08 498
2014-08-11 503
2014-08-12 498
2014-08-13 498
2014-08-14 503
2014-08-15 498
2014-08-17 498
2014-08-18 498
2014-08-23 503
2014-08-25 498
2014-08-25 507
2014-08-25 509
2014-08-26 498
2014-08-28 503
2014-09-02 498
2014-09-03 498
2014-09-04 498
2014-09-05 498
2014-09-08 498
2014-09-09 498
2014-09-10 498
2014-09-11 498
2014-09-15 499
2014-09-15 500
2014-09-15 503
2014-09-16 500
2014-09-16 503
2014-09-17 500
2014-09-18 500
2014-09-19 500
2014-09-19 503
2014-09-22 503
2014-09-25 503
2014-09-26 503
2014-09-29 503
2014-10-03 503
2014-10-06 503
2014-10-07 503
2014-10-08 503
2014-10-08 504
2014-10-09 504
2014-10-10 503
2014-10-10 507
2014-10-14 503
2014-10-15 503
2014-10-15 504
2014-10-16 503
2014-10-17 503
2014-10-17 504
2014-10-22 503
2014-10-23 503
2014-10-23 504
2014-10-23 507
2014-10-24 503
2014-10-26 504
2014-10-27 503
2014-10-27 504
2014-10-28 504
2014-10-29 503
2014-10-29 504
2014-10-30 504
2014-10-31 504
2014-11-01 504
2014-11-03 504
2014-11-08 507
2014-11-11 504
2014-11-12 504
2014-11-12 507
2014-11-13 507
2014-11-13 509
2014-11-14 505
2014-11-14 507
2014-11-16 507
2014-11-19 507
2014-11-20 507
2014-11-21 507
2014-11-21 509
2014-11-24 507
2014-11-25 504
2014-11-25 507
2014-11-25 509
2014-11-26 507
2014-11-26 509
2014-11-27 507
2014-11-28 507
2014-12-01 507
2014-12-02 504
2014-12-02 507
2014-12-03 507
2014-12-04 507
2014-12-05 507
2014-12-07 504
2014-12-08 507
2014-12-09 507
2014-12-10 504
2014-12-10 507
2014-12-10 509
2014-12-11 507
2014-12-12 507
2014-12-13 507
2014-12-14 507
2014-12-15 507
2014-12-16 507
2014-12-16 509
2014-12-17 507
2014-12-18 507
2014-12-19 507
2014-12-19 509
2014-12-21 507
2014-12-22 507
2014-12-23 507
2014-12-23 509
2014-12-29 509
2015-01-07 507
2015-01-07 509
2015-01-08 509
2015-01-09 509
2015-01-12 509
2015-01-13 509
2015-01-14 509
2015-01-15 509
2015-01-16 509
2015-01-18 509
2015-01-20 509
2015-01-21 509
2015-01-22 509
2015-01-23 509
2015-01-24 509
2015-01-25 509
2015-01-28 509
2015-01-28 511
2015-01-29 511
2015-01-30 511
2015-01-30 512
2015-02-01 509
2015-02-02 512
2015-02-03 513
2015-02-04 509
2015-02-04 513
2015-02-04 514
2015-02-05 514
2015-02-06 514
2015-02-07 513
2015-02-07 514
2015-02-07 516
2015-02-08 513
2015-02-08 516
2015-02-09 513
2015-02-09 516
2015-02-10 513
2015-02-10 514
2015-02-10 516
2015-02-11 516
2015-02-12 516
2015-02-13 516
2015-02-14 516
2015-02-16 516
2015-02-17 516
2015-02-18 516
2015-02-19 516
2015-02-21 516
2015-02-23 516
2015-02-24 516
2015-02-25 516
2015-02-25 518
2015-02-26 518
2015-02-27 518
2015-03-04 518
2015-03-08 518
2015-03-10 518
2015-03-11 518
2015-03-12 518
2015-03-13 518
2015-03-18 518
2015-03-20 518
2015-03-21 518
2015-03-22 518
2015-03-22 519
2015-03-22 520
2015-03-23 520
2015-03-24 520
2015-03-27 520
